Occurrence;From;To;Sentiment;Index;Context
He called her " Little Princess " and sometimes " My Lady , " and his hands were soft as old leather .;He,his hands,;;0.00416666666667;665;22
In the alleys and wine sinks of Pentos , they called her brother " the beggar king . ";they,Pentos,;;0.0;676;23
" We will have it all back someday , sweet sister , " he would promise her .;he,;We,it,;0.175;678;23
Sometimes his hands shook when he talked about it . " The jewels and the silks , Dragonstone and King 's Landing , the Iron Throne and the Seven Kingdoms , all they have taken from us , we will have it back . ";his hands,he,;all they,we,it,;0.0;679;23
There came a soft knock on her door . " Come , " Dany said , turning away from the window .;Dany,;;0.1;682;23
Besides , her brother had often told her that it was never too hot for a Targaryen . " Ours is the house of the dragon , " he would say . " The fire is in our blood . ";her brother,it,he,a Targaryen,;Ours,the house,The fire,;0.25;694;24
The girl scrubbed her back and her feet and told her how lucky she was . " Drogo is so rich that even his slaves wear golden collars . A hundred thousand men ride in his khalasar , and his palace in Vaes Dothrak has two hundred rooms and doors of solid silver . ";The girl,lucky she,;Drogo,A hundred thousand men,Vaes Dothrak,two hundred rooms,;0.201666666667;696;24
" Now you look all a princess , " the girl said breathlessly when they were done .;the girl,they,;you,all a princess,;0.0;709;25
He rose when she appeared and looked her over critically . " Stand there , " he told her . " Turn around . Yes . Good . You look ... ";He,she,he,;You,;0.625;714;25
" Regal , " Magister Illyrio said , stepping through an archway .;Magister Illyrio,;;0.0;715;25
Gemstones glittered on every finger , and his man had oiled his forked yellow beard until it shone like real gold . " May the Lord of Light shower you with blessings on this most fortunate day , Princess Daenerys , " the magister said as he took her hand .;Gemstones,his man,it,the magister,he,;;0.28;718;25
He bowed his head , showing a thin glimpse of crooked yellow teeth through the gold of his beard . " She is a vision , Your Grace , a vision , " he told her brother . " Drogo will be enraptured . ";He,he,;She,a vision,Drogo,;-0.133333333333;719;25
" She 's too skinny , " Viserys said .;Viserys,;She,;0.0;720;25
He rested his hand on the hilt of the sword that Illyrio had lent him , and said , " Are you sure that Khal Drogo likes his women this young ? ";He,Illyrio,;Khal Drogo,his,you,his,this young,;0.3;723;25
" She has had her blood . She is old enough for the khal , " Illyrio told him , not for the first time . " Look at her . That silver-gold hair , those purple eyes ... she is the blood of old Valyria , no doubt , no doubt ... and highborn , daughter of the old king , sister to the new , she cannot fail to entrance our Drogo . ";Illyrio,;She,She,her blood,she,she,the blood,our Drogo,;0.0266233766234;724;25
" I suppose , " her brother said doubtfully . " The savages have queer tastes . Boys , horses , sheep ... ";her brother,;I,The savages,queer tastes,;0.0;726;25
" Best not suggest this to Khal Drogo , " Illyrio said .;Illyrio,;;1.0;727;25
Anger flashed in her brother 's lilac eyes . " Do you take me for a fool ? ";;you,me,you,me,a fool,;-0.7;728;25
The magister bowed slightly . " I take you for a king . Kings lack the caution of common men . My apologies if I have given offense . ";The magister,;I,you,Kings,I,you,a king,the caution,offense,;-0.3;729;25
His mind was away across the narrow sea . " We wo n't need his whole khalasar , " Viserys said .;His mind,Viserys,;We,his whole khalasar,;0.0;736;26
His fingers toyed with the hilt of his borrowed blade , though Dany knew he had never used a sword in earnest . " Ten thousand , that would be enough , I could sweep the Seven Kingdoms with ten thousand Dothraki screamers . The realm will rise for its rightful king . Tyrell , Redwyne , Darry , Greyjoy , they have no more love for the Usurper than I do . The Dornishmen burn to avenge Elia and her children . And the smallfolk will be with us . They cry out for their king . ";His fingers,his,Dany,he,;I,The realm,they,I,the smallfolk,They,the Seven Kingdoms,no more love,Elia and her children,;0.2;737;26
He looked at Illyrio anxiously . " They do , do n't they ? ";He,Illyrio anxiously,;They,;0.0;738;26
" They are your people , and they love you well , " Magister Illyrio said amiably . " In holdfasts all across the realm , men lift secret toasts to your health while women sew dragon banners and hide them against the day of your return from across the water . ";Magister Illyrio,;They,they,your people,you,men,your health,them,all across,secret toasts,women sew dragon banners,them,the day,;0.05;739;26
He gave a massive shrug . " Or so my agents tell me . ";He,;;0.0;740;26
Her brother was nodding eagerly , however . " I shall kill the Usurper myself , " he promised , who had never killed anyone , " as he killed my brother Rhaegar . And Lannister too , the Kingslayer , for what he did to my father . ";Her brother,he,;I,the Usurper myself,he,he,my brother Rhaegar,;0.0;742;26
" That would be most fitting , " Magister Illyrio said .;Magister Illyrio,;;0.5;743;26
The Free Cities were always generous with the horselords . " It is not that we fear these barbarians , " Illyrio would explain with a smile . " The Lord of Light would hold our city walls against a million Dothraki , or so the red priests promise ... yet why take chances , when their friendship comes so cheap ? ";The Free Cities,Illyrio,;It,we,these barbarians,Light,the red priests,their friendship,our city walls,chances,;0.3;748;26
He looked almost as frightened as she felt . " Insolent eunuch , " Viserys muttered as the palanquin lurched up toward the manse .;He,she,Viserys,the palanquin,;;0.0;754;26
Magister Illyrio 's words were honey . " Many important men will be at the feast tonight . Such men have enemies . The khal must protect his guests , yourself chief among them , Your Grace . No doubt the Usurper would pay well for your head . ";words,Magister Illyrio,;Many important men,Such men,The khal,the Usurper,enemies,his guests,the Usurper,;0.3;755;26
" Oh , yes , " Viserys said darkly . " He has tried , Illyrio , I promise you that . His hired knives follow us everywhere . I am the last dragon , and he will not sleep easy while I live . ";Viserys,;He,I,His,knives,I,he,you,knives,us,the last dragon,I live,;0.189898989899;756;26
Beneath an arch of twining stone leaves , a eunuch sang their coming . " Viserys of the House Targaryen , the Third of his Name , " he called in a high , sweet voice , " King of the Andals and the Rhoynar and the First Men , Lord of the Seven Kingdoms and Protector of the Realm . His sister , Daenerys Stormborn , Princess of Dragonstone . His honorable host , Illyrio Mopatis , Magister of the Free City of Pentos . ";stone,a eunuch,he,;;0.232;765;27
Illyrio whispered to them . " Those three are Drogo 's bloodriders , there , " he said . " By the pillar is Khal Moro , with his son Rhogoro . The man with the green beard is brother to the Archon of Tyrosh , and the man behind him is Ser Jorah Mormont . ";Illyrio,he,;Drogo,the pillar,the green beard,him,Khal Moro,Ser Jorah Mormont,;-0.3;772;28
The last name caught Daenerys . " A knight ? ";The last name,Daenerys,;;0.0;773;28
" No less . ";;;-0.166666666667;774;28
Illyrio smiled through his beard . " Anointed with the seven oils by the High Septon himself . ";Illyrio,;;0.38;775;28
" What is he doing here ? ";;he,he,;0.0;776;28
" The Usurper wanted his head , " Illyrio told them . " Some trifling affront . He sold some poachers to a Tyroshi slaver instead of giving them to the Night 's Watch . Absurd law . A man should be able to do as he likes with his own chattel . ";Illyrio,;The Usurper,his head,He,A man,he,some poachers,them,;0.2;778;28
" I shall wish to speak with Ser Jorah before the night is done , " her brother said .;her brother,;I,the night,;0.0;779;28
She was still looking at this strange man from the homeland she had never known when Magister Illyrio placed a moist hand on her bare shoulder . " Over there , sweet princess , " he whispered , " there is the khal himself . ";She,the homeland she,Magister Illyrio,he,;the khal himself,;0.116666666667;784;28
" I must go and make my submissions , " Magister Illyrio said . " Wait here . I shall bring him to you . ";Magister Illyrio,;I,my submissions,I,him,;0.0;791;29
Her brother took her by the arm as Illyrio waddled over to the khal , his fingers squeezing so hard that they hurt . " Do you see his braid , sweet sister ? ";Her brother,Illyrio,his fingers,they,;you,you,his,;0.0291666666667;792;29
" You see how long it is ? ";;You,long it,;-0.05;795;29
Viserys said . " When Dothraki are defeated in combat , they cut off their braids in disgrace , so the world will know their shame . Khal Drogo has never lost a fight . He is Aegon the Dragonlord come again , and you will be his queen . ";Viserys,;Dothraki,they,the world,Khal Drogo,He,you,in combat,their shame,a fight,Aegon the Dragonlord come,his queen,;0.0;796;29
Her brother hurt her sometimes , when she woke the dragon , but he did not frighten her the way this man frightened her . " I do n't want to be his queen , " she heard herself say in a small , thin voice . " Please , please , Viserys , I do n't want to , I want to go home . ";Her brother,she,he,this man,she,herself,;I,his queen,I,I,home,;-0.325;799;29
" Home ! ";;;0.0;800;29
He kept his voice low , but she could hear the fury in his tone . " How are we to go home , sweet sister ? They took our home from us ! ";He,she,;They,we,home,our home,;0.21875;801;29
He drew her into the shadows , out of sight , his fingers digging into her skin . " How are we to go home ? ";He,his fingers,;we,home,;0.0;802;29
His fingers dug hard into her arm , demanding an answer . " I do n't know ... ";His fingers,;I,;-0.291666666667;807;29
" I do , " he said sharply . " We go home with an army , sweet sister . With Khal Drogo 's army , that is how we go home . And if you must wed him and bed him for that , you will . ";he,;I,We,we,you,him and bed him,you,home,home,him and bed him,;0.35;810;29
He smiled at her . " I'd let his whole khalasar fuck you if need be , sweet sister , all forty thousand men , and their horses too if that was what it took to get my army . Be grateful it is only Drogo . In time you may even learn to like him . Now dry your eyes . Illyrio is bringing him over , and he will not see you crying . ";He,;I'd,his whole khalasar fuck you,need,it,grateful it,In time you,Illyrio,him,he,you,his whole khalasar fuck you,need,my army,grateful it,him,you,;0.0690476190476;811;29
" Smile , " Viserys whispered nervously , his hand falling to the hilt of his sword . " And stand up straight . Let him see that you have breasts . Gods know , you have little enough as is . ";Viserys,his hand,;him,you,Gods,you,him,breasts,;0.078125;815;29
until he vaulted off the back of his warhorse with a familiar roar , and crushed him in a bone-crunching hug . " Ned ! Ah , but it is good to see that frozen face of yours . ";he,him,;it,face,;0.2484375;826;30
The king looked him over top to bottom , and laughed . " You have not changed at all . ";The king,him,;You,;0.6;827;30
Yet Robert was Ned 's king now , and not just a friend , so he said only , " Your Grace . Winterfell is yours . ";Robert,he,;Winterfell,yours,;0.0;837;31
No sooner had those formalities of greeting been completed than the king had said to his host , " Take me down to your crypt , Eddard . I would pay my respects . ";of greeting,the king,;I,me,my respects,;-0.155555555556;843;31
Ned went first with the lantern . " I was starting to think we would never reach Winterfell , " Robert complained as they descended . " In the south , the way they talk about my Seven Kingdoms , a man forgets that your part is as big as the other six combined . ";Ned,Robert,they,;I,we,we,Winterfell,the way they,a man,your part,;-0.035;853;32
